date,300308,301511,688048,688256,x0_sim,x1_sim,x2_sim,x3_sim
2024-07-24,0.19968254988610443,0.13915090179875575,0.06814920963292155,0.12425642663191493,0.12425642663191493,0.02811324891088207,0.028186659918099443,0.028190759575352956
2024-07-25,0.17813330645018716,0.13483877310313494,0.0696504991514804,0.11567842818067782,0.11567842818067782,0.02821509965395218,0.02818613783662287,0.02819075113909844
2024-07-26,0.18354832240895844,0.12456749585059192,0.07456998380102581,0.10753282573402582,0.10753282573402582,0.0283315305923784,0.028185649413622085,0.028190741048670538
2024-07-29,0.19773646201742426,0.11755013841870873,0.0704561711761163,0.10064275626782986,0.10064275626782986,0.028459927452024962,0.028185219380654443,0.02819072917152826
2024-07-30,0.1926765335850351,0.11628223026811298,0.0753641914805014,0.09712849736188553,0.09712849736188553,0.028598083795856693,0.02818487389835419,0.028190715408837205
2024-07-31,0.19750226276353103,0.12827020254598395,0.09249469513636693,0.1286095473711642,0.1286095473711642,0.028744658693322257,0.028184639976735745,0.028190699705600984
2024-08-01,0.1985421427570138,0.1253111499695037,0.09560683801520793,0.11916290158489574,0.11916290158489574,0.028906248441655825,0.02818454511884845,0.02819068206064858
2024-08-02,0.16893983648519156,0.11628223026811298,0.0798675633555524,0.09829222556312762,0.09829222556312762,0.029079904066282313,0.028184618767915056,0.028190662536319987
2024-08-05,0.14286813313073873,0.09963761706588109,0.06160589359540696,0.07187059824454131,0.07187059824454131,0.029260248242822133,0.028184891533568353,0.02819064126851204
2024-08-06,0.15594814341654883,0.10439876094373136,0.06849624499040428,0.07849482503805806,0.07849482503805806,0.029440920584025768,0.028185393909888928,0.028190618476713766
2024-08-07,0.15251676381924695,0.10176161078924624,0.06675754485958071,0.071533879632093,0.071533879632093,0.029623313943169697,0.028186154836422693,0.028190594473450334
2024-08-08,0.14402836190668275,0.09830360344707262,0.0611337004722451,0.07160479092119858,0.07160479092119858,0.02980569415083742,0.028187202076347118,0.028190569672513408
2024-08-09,0.15016029525022753,0.0860651039320615,0.0473953148658142,0.10136834270221838,0.10136834270221838,0.029987995984178326,0.028188561872701218,0.028190544596205055
2024-08-12,0.15260622049911604,0.07223785575623223,0.043189004754273584,0.09151267819659137,0.09151267819659137,0.030176838431188662,0.02819025899802548,0.02819051988148654
2024-08-13,0.16311186832028268,0.07424663888817541,0.04529861035104287,0.09092145384119227,0.09092145384119227,0.030369592339423237,0.028192318306154773,0.028190496285106396
2024-08-14,0.159752469796337,0.07050689869090886,0.03500100140477647,0.0925747219905391,0.0925747219905391,0.030565842834426496,0.02819476412558035,0.028190474688454727
2024-08-15,0.15776778126553362,0.07252552540586495,0.038930448349780274,0.09196817930551232,0.09196817930551232,0.03076569930978023,0.02819762018162078,0.02819045610188235
2024-08-16,0.17170439015408412,0.06231496946961081,0.04306450514442811,0.09746133089852892,0.09746133089852892,0.03096875570156148,0.028200909640745085,0.02819044166847447
2024-08-19,0.17639176147383737,0.015205107280518534,0.038930448349780274,0.11440391194404832,0.11440391194404832,0.031175997337809302,0.028204655036983096,0.028190432667324506
2024-08-20,0.17653043143222932,0.005605180406319357,0.03115494482333775,0.10304542413808725,0.10304542413808725,0.03139093462101345,0.028208878515393717,0.028190430516298385
2024-08-21,0.1779952895909384,0.009407767146566007,0.02869660326279708,0.12827040897422853,0.12827040897422853,0.031610531337574965,0.028213602631707777,0.02819043677442316
2024-08-22,0.1756984406851789,0.012488800190885175,0.02227410610084245,0.12338330744612974,0.12338330744612974,0.031840132381817834,0.028218849638847066,0.028190453144277476
2024-08-23,0.17159178172100992,0.0,0.021744470414354438,0.11123220905217306,0.11123220905217306,0.03207803579962086,0.028224642695035284,0.028190481474061634
2024-08-26,0.15553581423945717,0.014866709459856917,0.029474827592955073,0.10179649092142778,0.10179649092142778,0.03232098672206703,0.0282310054255879,0.028190523759906022
2024-08-27,0.15230903929030598,0.004212205021431648,0.022670796635339288,0.09662873601857572,0.09662873601857572,0.03256650184104403,0.028237961157029815,0.028190582148207747
2024-08-28,0.15024990070323688,0.009751434789509723,0.019484346199896967,0.09007535460543425,0.09007535460543425,0.032813181285108226,0.02824553236327655,0.02819065893764836
2024-08-29,0.13205424634686164,0.01957501854544506,0.0254348529155329,0.09022778236982296,0.09022778236982296,0.03305938302495887,0.028253740383697597,0.02819075658065847
2024-08-30,0.13911619342610854,0.0261940983420309,0.03601937154475883,0.11709165205844652,0.11709165205844652,0.0333050562980753,0.028262605101336193,0.028190877684229444
2024-09-02,0.12403470395193378,0.02422137023652688,0.010976226392925933,0.10981458825498687,0.10981458825498687,0.03355616334006273,0.028272144995943275,0.028191025009959566
2024-09-03,0.1278284538810145,0.034297186351729736,0.01774590689738096,0.09092145384119227,0.09092145384119227,0.03381068427142921,0.028282378547950585,0.028191201473396873
2024-09-04,0.11674745514316633,0.054534147959971135,0.020150636600678576,0.08827578429016675,0.08827578429016675,0.03406408521059279,0.028293323776303538,0.028191410143345863
2024-09-05,0.1159869317621193,0.04096295607726799,0.022802924884363484,0.029352739208244386,0.029352739208244386,0.03431571531376837,0.028304997233994142,0.028191654240932236
2024-09-06,0.10845544920925906,0.0320470028421707,0.012068397920083266,0.045318778780993926,0.045318778780993926,0.03455229483059348,0.028317413928194726,0.028191937137986168
2024-09-09,0.11707795059271899,0.03970294964598184,0.009056514401265476,0.036777322010329516,0.036777322010329516,0.034778064982263136,0.028330584403610522,0.028192262354742998
2024-09-10,0.13139042278004304,0.058445990674445406,0.017477670598483052,0.042472460856037085,0.042472460856037085,0.03499154577605043,0.02834451591592473,0.028192633555583976
2024-09-11,0.13059824575615808,0.12257672692811093,0.02293500223426395,0.04622541135558649,0.04622541135558649,0.03519454015432283,0.028359212260810677,0.02819305454344506
2024-09-12,0.13632145840409254,0.10387290424466905,0.01613333220497356,0.04401194500305136,0.04401194500305136,0.03538832881092585,0.028374674351741958,0.0281935292528859
2024-09-13,0.16021772033453796,0.08909614065200308,0.006017937879033796,0.055256150002241045,0.055256150002241045,0.03557279027608863,0.028390900652732746,0.02819406174214919
2024-09-18,0.15346709479593137,0.07079598145476752,0.0,0.03542334527557014,0.03542334527557014,0.0357508414987664,0.02840788727508437,0.02819465618445907
2024-09-19,0.14259284986116705,0.07050689869090886,0.007264248545657388,0.03443403164815466,0.03443403164815466,0.03591826430895974,0.028425628754023352,0.02819531685864424
2024-09-20,0.13942514144464302,0.05271396044256189,0.0014089759455042236,0.033208607987054634,0.033208607987054634,0.036075296183294865,0.02844411718183878,0.028196048139473073
2024-09-23,0.13911619342610854,0.04719641345103553,0.00657241311753939,0.04042985080894723,0.04042985080894723,0.03622211444379375,0.028463342388004235,0.02819685448732953
2024-09-24,0.17782968269766897,0.055742414335670225,0.019884275800040915,0.057647998032098004,0.057647998032098004,0.0363607928082373,0.028483292097796317,0.02819774043734847
2024-09-25,0.17736038884937183,0.061129023417189024,0.024778762594872068,0.05803305781582214,0.05803305781582214,0.036495554437974184,0.028503952510635044,0.028198710588113664
2024-09-26,0.197970499870788,0.06934819504673419,0.03867829014463192,0.061663982840464024,0.061663982840464024,0.03662662581405059,0.02852530933383292,0.028199769590205735
2024-09-27,0.2080141204224831,0.09669610568850746,0.063253467005788,0.09137761691960061,0.09137761691960061,0.03675495423044606,0.028547347865636633,0.028200922135077834
2024-09-30,0.2578464203900237,0.14692224228941755,0.1244820220920576,0.1655566199142171,0.1655566199142171,0.03688730961369473,0.028570053236492865,0.028202172944285078
2024-10-08,0.3194272104916646,0.19232220142723097,0.18590411409532942,0.239738906192825,0.239738906192825,0.03704012643991371,0.02859341194842541,0.028203526759163454
2024-10-09,0.28211644792764146,0.12407085489004227,0.19966246625077191,0.2675102600223665,0.2675102600223665,0.03722900913950557,0.028617415511354327,0.02820498833163308
2024-10-10,0.2745430014642228,0.12431926268852202,0.16994024146086803,0.23998508285205913,0.23998508285205913,0.03745832337700014,0.028642063708587694,0.028206562417710097
2024-10-11,0.2681106627182966,0.10070121100350542,0.1378672502993665,0.2229940124809248,0.2229940124809248,0.03771975676507648,0.02866736516659434,0.028208253775064158
2024-10-14,0.27306601455735896,0.14762031938356182,0.1497474854990417,0.2703480165281182,0.2703480165281182,0.038007768403175414,0.028693335039747216,0.028210067164676705
2024-10-15,0.26419642824776396,0.1319344835428168,0.15256385247804105,0.24965476011618568,0.24965476011618568,0.03833156026769074,0.028719993431477332,0.028212007355352405
2024-10-16,0.244144354705259,0.1365219752837478,0.14059516150565313,0.23407101488690216,0.23407101488690216,0.03868454765640806,0.02874736720929196,0.028214079130228577
2024-10-17,0.24820570717704854,0.14854894716455508,0.14209097669251297,0.25255118510032865,0.25255118510032865,0.039061611765215776,0.02877548817399867,0.028216287295996522
2024-10-18,0.2853484726696365,0.15039890788635718,0.17472312510666785,0.3267377104096559,0.3267377104096559,0.03946554344477548,0.02880439164808052,0.02821863669387117
2024-10-21,0.2792014873875209,0.15566418303142388,0.18990332194832718,0.3400486763137328,0.3400486763137328,0.03991151601877004,0.028834116912747832,0.02822113221158148
2024-10-22,0.2893459582803087,0.14692224228941755,0.20443980762892935,0.3184055482785562,0.3184055482785562,0.04040022841033239,0.028864710407422875,0.0282237787965218
2024-10-23,0.26066900799054415,0.14411605031919641,0.22976836594422825,0.3164679780655233,0.3164679780655233,0.04092446088773632,0.02889622550930237,0.028226581471440013
2024-10-24,0.262695094013167,0.13387332843430397,0.2486006779579562,0.32244465896635316,0.32244465896635316,0.04148177267967491,0.028928720539139516,0.02822954535242935
2024-10-25,0.26110091441285344,0.15269781150353315,0.2391732740861488,0.31926480944690566,0.31926480944690566,0.04207161109469945,0.028962257939799417,0.028232675668203245
2024-10-28,0.24829557581976364,0.1343563807386812,0.23171319855946906,0.33143547777382537,0.33143547777382537,0.042691376454142164,0.028996903918875067,0.028235977780210662
2024-10-29,0.23206083976002395,0.15085988757470487,0.21326914411375963,0.3307891091297825,0.3307891091297825,0.04334203971208924,0.02903272764693617,0.028239457203380107
2024-10-30,0.2267985291592897,0.15815487056869693,0.22084039335069086,0.34119258759811355,0.34119258759811355,0.044021625802543284,0.029069801297959077,0.02824311962709068
2024-10-31,0.23100075449975158,0.15039890788635718,0.22386678738392388,0.3487525156976295,0.3487525156976295,0.0447307318943651,0.029108199423568425,0.02824697093636761
2024-11-01,0.22555404904935217,0.12007237731133731,0.20459532028758426,0.3086339921025184,0.3086339921025184,0.04546927251314563,0.029147998936293613,0.02825101723299994
2024-11-04,0.23130744097260353,0.14010204287817318,0.2079218939375498,0.30856468806120446,0.30856468806120446,0.04622642587633995,0.029189278939054094,0.028255264856567132
2024-11-05,0.24321260582325757,0.18235140910805311,0.23113810107508725,0.33438260985622537,0.33438260985622537,0.04700091432230525,0.02923211814656888,0.028259720405293086
2024-11-06,0.230717355714079,0.18985577504045442,0.23228733301022528,0.3508996920569399,0.3508996920569399,0.04779734124832788,0.029276594583355683,0.028264390755566318
2024-11-07,0.2358265461228194,0.18487062732965875,0.2376941881135393,0.3683654195405419,0.3683654195405419,0.0486179776889817,0.029322786620441514,0.028269283080048394
2024-11-08,0.22908414670870372,0.20082149546353772,0.23528586609479327,0.32795737132186586,0.32795737132186586,0.04946518406402901,0.029370773435366888,0.028274404864899544
2024-11-11,0.2354077311028745,0.21799255373254012,0.2546326616677655,0.32749451977128646,0.32749451977128646,0.05032816962006552,0.029420635469009086,0.028279763926364845
2024-11-12,0.24140954916344864,0.19700189804085333,0.2409957268590308,0.32032431642148484,0.32032431642148484,0.051205664131900246,0.029472451900056065,0.028285368426951073
2024-11-13,0.26097160544475717,0.19921827708157558,0.2345743046341823,0.36665220026900947,0.36665220026900947,0.05209494564215623,0.02952630038852141,0.028291226890070884
2024-11-14,0.24439413837470575,0.1783255195997884,0.21980084177186548,0.3623373244581673,0.3623373244581673,0.05300546051400839,0.02958225650620841,0.028297348213109006
2024-11-15,0.22500218448170828,0.17252438491401612,0.20295890865817165,0.3488242710943166,0.3488242710943166,0.05393477909075362,0.029640395934546863,0.028303741678727116
2024-11-18,0.20397608105552514,0.1588311108555424,0.18401072578658764,0.3442969227951057,0.3442969227951057,0.05487851563815225,0.02970079388047098,0.02831041696547944
2024-11-19,0.21103027673894073,0.1761880482106381,0.20162845002146562,0.3553369113400373,0.3553369113400373,0.05583451951239578,0.029763524081688496,0.028317384157505895
2024-11-20,0.21928706670412362,0.17811235378969786,0.20513905978396924,0.36750971159979506,0.36750971159979506,0.056804245257116436,0.029828658365334104,0.02832465375289691
2024-11-21,0.20851881019616464,0.17683064934811815,0.20738255334847774,0.3998699319271498,0.3998699319271498,0.05778932393747751,0.029896267040810286,0.028332236670593973
2024-11-22,0.2046653544248316,0.1561183440555754,0.17675268228054927,0.38181751992687935,0.38181751992687935,0.058795840882816454,0.02996641931348111,0.02834014425607278
2024-11-25,0.1855771908278929,0.1637510244137008,0.17582395965389605,0.3793288945796358,0.3793288945796358,0.059818225238820265,0.03003918468048358,0.028348388286053478
2024-11-26,0.19103508128270424,0.1408137210612072,0.17429878427417544,0.3767412238924538,0.3767412238924538,0.060854679993499944,0.030114631634072804,0.028356980972912636
2024-11-27,0.19538633946043485,0.14364617572052207,0.18160840952554114,0.4155675587284895,0.4155675587284895,0.06190346997194203,0.03019282727946468,0.02836593496822636
2024-11-28,0.18501024281954195,0.1386743687350671,0.17506222004145797,0.42421339928279306,0.42421339928279306,0.06297225997682643,0.03027383698642274,0.028375263365314454
2024-11-29,0.19021137027837878,0.14364617572052207,0.1857398860806458,0.4352185198109054,0.4352185198109054,0.06406153259263761,0.03035772617414099,0.028384979700677642
2024-12-02,0.20402747107567018,0.15039890788635718,0.1905518468564387,0.4359431664420808,0.4359431664420808,0.06517226854333817,0.03044456039096096,0.02839509795518573
2024-12-03,0.1988015132629652,0.14435075334682296,0.18210682338623374,0.441687204654944,0.441687204654944,0.06630307741419664,0.030534405502226167,0.028405632555064515
2024-12-04,0.19362615472367617,0.1379583611047402,0.18035919573501286,0.42907999211125447,0.42907999211125447,0.06745375931896117,0.030627327335195197,0.028416598372775582
2024-12-05,0.20354158539256423,0.14152396770669975,0.18549339646774543,0.4417799949420057,0.4417799949420057,0.06861998708366938,0.030723391609695578,0.028428010727634182
2024-12-06,0.20269651459500374,0.14199667301142538,0.18949737006035366,0.42981564404887207,0.42981564404887207,0.06980333772792868,0.03082266294375412,0.02843988538614678
2024-12-09,0.18584665081858626,0.14294018934053157,0.19111830161238416,0.41894079018105385,0.41894079018105385,0.07099975295707078,0.030925205237985712,0.02845223856163467
2024-12-10,0.1805504052891787,0.14223278856215468,0.19625437804927456,0.41851027174760247,0.41851027174760247,0.07220561738489438,0.031031080773240335,0.028465086913352526
2024-12-11,0.18592774587679525,0.13915090179875575,0.19321412059667833,0.42329579772725506,0.42329579772725506,0.07341984286782077,0.031140349453851374,0.02847844754472144
2024-12-12,0.19924252246664031,0.14246874632682402,0.1838455881152046,0.44665373971889233,0.44665373971889233,0.07464256628042608,0.03125306865852045,0.028492338000381014
2024-12-13,0.1911943735891879,0.13483877310313494,0.17412890077887372,0.4402641519263471,0.4402641519263471,0.07587809339945985,0.03136929337552292,0.028506776262053772
2024-12-16,0.1795912816983684,0.12157711754791672,0.1643911194760126,0.4454248510218134,0.4454248510218134,0.07712381654570509,0.03148907727033012,0.028521780743343952
2024-12-17,0.18823678605432365,0.11013207946828314,0.1575043979232961,0.44169434312064776,0.44169434312064776,0.07837985345105825,0.03161247214501534,0.028537370284006765
2024-12-18,0.1813161046426142,0.11090673214828037,0.1648278935934367,0.4742957836128733,0.4742957836128733,0.07964431161052554,0.03173952803884144,0.02855356414347389
2024-12-19,0.19103508128270424,0.11013207946828314,0.16726359903484514,0.4862867905430183,0.4862867905430183,0.08092356486691638,0.0318702928724034,0.02857038199372057
2024-12-20,0.1911943735891879,0.11602810137652099,0.17868646546620442,0.5110618938485436,0.5110618938485436,0.08221902520006603,0.03200481397053832,0.028587843911350323
2024-12-23,0.20545478220336558,0.10308264786888759,0.1641287876758454,0.4943502823434798,0.4943502823434798,0.08353490396447748,0.032143138393029826,0.028605970369625224
2024-12-24,0.2029527326976815,0.1054481307095409,0.1641287876758454,0.5009139026644749,0.5009139026644749,0.08486585910355005,0.03228531387884506,0.02862478223059691
2024-12-25,0.2115055725711399,0.09535091112966487,0.16070008209719677,0.5026382720265902,0.5026382720265902,0.08621204667279464,0.03243138759342424,0.028644300737761724
2024-12-26,0.22572186298747193,0.09723275183054894,0.17438369446622332,0.4959089940087924,0.4959089940087924,0.08757252011598875,0.03258140617602479,0.028664547508653344
2024-12-27,0.2161219655745211,0.10308264786888759,0.17079923594220497,0.496445959911816,0.496445959911816,0.08894447259301254,0.03273541553693165,0.0286855445274007
2024-12-30,0.20184892842709476,0.09454132758045598,0.18434076270457836,0.5155814324155477,0.5155814324155477,0.09032686824299425,0.032893460246653634,0.028707314137164975
2024-12-31,0.1815344974002146,0.08160934992613574,0.16804284379464804,0.5001108117355535,0.5001108117355535,0.09172290387061653,0.03305558335481406,0.028729879032190306
2025-01-02,0.17769154236209378,0.07281296087852716,0.15696887597935155,0.4923824292924343,0.4923824292924343,0.09312782484901125,0.03322182717120993,0.02875326224940955
2025-01-03,0.1801669072251868,0.058445990674445406,0.13454577463606615,0.47656258042750876,0.47656258042750876,0.09453885321500849,0.03339223221915611,0.028777487159982643
2025-01-06,0.18689597470447056,0.061722494351770914,0.12241357360319896,0.4948078730380137,0.4948078730380137,0.0959515275116046,0.03356683668679073,0.028802577460303708
2025-01-07,0.19449448758254717,0.06731126893040107,0.13578322490104117,0.5356178308073059,0.5356178308073059,0.09736927421567876,0.033745675528153246,0.02882855716226064
2025-01-08,0.18346708695817618,0.060534553312742975,0.12644043869738225,0.5401263420413929,0.5401263420413929,0.09880042420007763,0.03392878138552,0.028855450582384378
2025-01-09,0.17603121799034896,0.06963822762499047,0.1280963423492497,0.532369051335867,0.532369051335867,0.10024471889713758,0.034116186570220995,0.028883282330363337
2025-01-10,0.15195170088132387,0.13387332843430397,0.14022018580401072,0.5423452795710211,0.5423452795710211,0.1016991479143697,0.034307923012006525,0.028912077297851283
2025-01-13,0.14494156556195614,0.16441664152991362,0.2017068553735519,0.5361841342750026,0.5361841342750026,0.10316483783475991,0.03450402159202012,0.0289418606475362
2025-01-14,0.15556521626363284,0.17209085581014744,0.20869091170906326,0.521790441597546,0.521790441597546,0.10463922391717505,0.03470451244047515,0.02897265780216189
2025-01-15,0.14415000696638083,0.15315580156041148,0.2006861845939102,0.5229320979260385,0.5229320979260385,0.10611801440936526,0.03490942438929606,0.02900449443364354
2025-01-16,0.1703814457809697,0.14970630795582773,0.20381705066175082,0.458475648279949,0.458475648279949,0.10760062661298271,0.035118784064190424,0.02903739645203115
2025-01-17,0.16299637383243232,0.14575570474879393,0.20552691786489918,0.45710334014654086,0.45710334014654086,0.10907174667172088,0.03533261585770081,0.029071389993924848
2025-01-20,0.16944912802714646,0.15498184431914594,0.20272449668077344,0.4747369913465732,0.4747369913465732,0.11053102653162084,0.03555093859014949,0.02910650141036256
2025-01-21,0.17057885447134138,0.15246859351413025,0.2304178700219493,0.47917503868527106,0.47917503868527106,0.11198241822082232,0.03577376570739711,0.02914275725270929
2025-01-22,0.20395058548240022,0.1545262181915103,0.22540660741349797,0.48953646529646183,0.48953646529646183,0.11342671171835271,0.03600110643869557,0.02918018425674329
2025-01-23,0.19291450148803432,0.12753276095731497,0.23811743560575954,0.47656258042750876,0.47656258042750876,0.11486599447437373,0.03623296618712609,0.02921880932555747
2025-01-24,0.19423138887986421,0.12382227220926001,0.23691687475287962,0.47127352301164505,0.47127352301164505,0.11629700239306853,0.036469347194205866,0.02925865951151865
2025-01-27,0.15694703653979256,0.10202621389475944,0.20405071710212963,0.44311952487843753,0.44311952487843753,0.11771836841054803,0.036710247968622794,0.02929976199763898
2025-02-05,0.10447238224510479,0.10202621389475944,0.21816086572003088,0.4459549995995607,0.4459549995995607,0.1191236545602594,0.03695566317207484,0.029342144078140234
2025-02-06,0.11376159953667621,0.10831791982572306,0.23185682233050592,0.43738138508521957,0.43738138508521957,0.12051372565705672,0.03720558237162049,0.029385833138208698
2025-02-07,0.13563475545335832,0.10883720296841284,0.29358385015915234,0.461811577388368,0.461811577388368,0.12188684409014627,0.03745999049985057,0.029430856632428774
2025-02-10,0.14439413101513868,0.12555868703451725,0.2892387694919503,0.49635859513283487,0.49635859513283487,0.12324879362451564,0.03771886770860679,0.029477242062178187
2025-02-11,0.1470627130245057,0.12182728532082393,0.28984555587771993,0.5061444539434287,0.5061444539434287,0.12460735115417483,0.03798219092448583,0.02952501695198102
2025-02-12,0.1482692839813954,0.13120466315712348,0.31321973908253986,0.4988721837596874,0.4988721837596874,0.12596433599442694,0.03824993577647878,0.029574208825581337
2025-02-13,0.1366951252580066,0.1263002587121192,0.32796169645374584,0.48755151295056626,0.48755151295056626,0.1273176401183646,0.03852207708735718,0.029624845182629544
2025-02-14,0.13453929076081722,0.1314481042672227,0.3114597108213913,0.47979304036619463,0.47979304036619463,0.12866435265581067,0.03879858845719507,0.029676953476182467
2025-02-17,0.15911159232028552,0.12456749585059192,0.32216282346847896,0.5018508955387854,0.5018508955387854,0.13000251372417457,0.03907944168761503,0.0297305610907992
2025-02-18,0.15331867800695348,0.12654710357315926,0.3090606516064936,0.48118821943435797,0.48118821943435797,0.13133697493382035,0.03936460644958793,0.029785695320953664
2025-02-19,0.15524118678178966,0.14411605031919641,0.33932573198697275,0.4795069246984867,0.4795069246984867,0.13266273583008753,0.0396540515013672,0.02984238334960829
2025-02-20,0.1558301863075472,0.14388119117970025,0.34664638564680544,0.47492781360391595,0.47492781360391595,0.1339793216700628,0.03994774362919732,0.029900652227498478
2025-02-21,0.1682306681525323,0.15384167472758306,0.33780048861788764,0.5491113487007707,0.5491113487007707,0.1352856345236652,0.040245647660129745,0.029960528852624922
2025-02-24,0.1560068735743541,0.1574773326708563,0.3269294642249382,0.5695058976014868,0.5695058976014868,0.13659835852323307,0.04054772633482816,0.03002203994995842
2025-02-25,0.14660926120226553,0.1637510244137008,0.3208361415338385,0.5746971868568985,0.5746971868568985,0.13792123912687274,0.040853944188597446,0.030085212051298438
2025-02-26,0.14923108331078133,0.16574412328484786,0.3548186466337813,0.577068646557092,0.577068646557092,0.13925441014720855,0.04116426832630849,0.03015007147703324
2025-02-27,0.136882051152268,0.1648596902087786,0.3512893990656981,0.5775801349661933,0.5775801349661933,0.1405973605378101,0.0414786683447526,0.030216644320063477
2025-02-28,0.11332851872934235,0.14223278856215468,0.30606693963690934,0.5453829182320437,0.5453829182320437,0.14194918282738453,0.04179711611261239,0.030284956431753312
2025-03-03,0.11960924783115562,0.1513202662183524,0.30814229048703334,0.5212389583437204,0.5212389583437204,0.14330165237793546,0.04211958547116182,0.030355033409715043
2025-03-04,0.1185924355151082,0.15269781150353315,0.3111749872317421,0.5168059104119007,0.5168059104119007,0.14464876837974713,0.042446050302623974,0.03042690058720634
2025-03-05,0.12186165446986723,0.1520097106474212,0.31094703799581047,0.5318603293027174,0.5318603293027174,0.1459892683268581,0.042776483195394406,0.030500583023195006
2025-03-06,0.12738050594523684,0.15384167472758306,0.329477238656145,0.5667014876331583,0.5667014876331583,0.1473263413886785,0.04311085524264215,0.03057610549246173
2025-03-07,0.11786889122507757,0.14505392783040763,0.314970778521437,0.5533596702061238,0.5533596702061238,0.14866747172093003,0.04344913685321658,0.0306534924756527
2025-03-10,0.11832955417127793,0.1577033231232019,0.31844625494358875,0.5687961588016271,0.5687961588016271,0.15000892715588293,0.04379129948862257,0.030732768149654022
2025-03-11,0.11635116889825439,0.15973075463552966,0.3302863889230761,0.5755303121127571,0.5755303121127571,0.15135363797998336,0.04413731478893213,0.030813956379057816
2025-03-12,0.11826393224182666,0.15338457401315073,0.35012181450253266,0.5661761305868249,0.5661761305868249,0.15270242934184064,0.04448715524130198,0.030897080708275865
2025-03-13,0.11869076850244266,0.14831701908143632,0.32491036519222977,0.5489907240203445,0.5489907240203445,0.15405246428171257,0.044840794340956024,0.030982164354572874
2025-03-14,0.12358172046154772,0.16040398640647024,0.3372729654071004,0.557676835118689,0.557676835118689,0.1553992859572954,0.0451982059196171,0.031069230202048905
