date,branch_a_x0_sim,branch_a_x1_sim,branch_a_x2_sim,branch_b_x0_sim,branch_b_x1_sim,branch_b_x2_sim,branch_b_x3_sim,branch_c_x0_sim,branch_c_x1_sim,branch_c_x2_sim
2024-08-06,0.07849482503805806,-0.3230908658765679,-0.3474134071705764,0.012519888667719711,-0.13949225993284722,-0.14353993631556092,-0.1435686781201582,0.10439876094373136,0.16181507234100195,0.16186540425017362
2024-08-07,0.071533879632093,-0.3280926270753266,-0.354525443635717,0.022426082030806413,-0.14249171924046564,-0.14684124875046778,-0.14687422093558652,0.10176161078924624,0.16227291171821337,0.162395411631221
2024-08-08,0.07160479092119858,-0.332799481562734,-0.3614064383794758,0.022661692038445383,-0.1453508842309876,-0.15001248855630495,-0.1500501253112046,0.09830360344707262,0.1626951613889963,0.1628995112132311
2024-08-09,0.10136834270221838,-0.33721911973399454,-0.36806150661312026,0.012643378794075103,-0.14807486379054796,-0.15305871322139347,-0.15310147379034214,0.0860651039320615,0.16308272363991033,0.16337893085717153
2024-08-12,0.09151267819659137,-0.3413474404911067,-0.374495564052171,0.008759221036160688,-0.15067003459030778,-0.15598478053020784,-0.1560331494712352,0.07223785575623223,0.16343453912950132,0.1638348341348244
2024-08-13,0.09092145384119227,-0.34519621994697364,-0.38071332570598004,0.012643378794075103,-0.15314167664361145,-0.15879535661290414,-0.15884984382125497,0.07424663888817541,0.16374926197337297,0.1642683224889309
2024-08-14,0.0925747219905391,-0.3487733702295523,-0.38671931737533455,0.009003099985068635,-0.15549378477515077,-0.16149492355141862,-0.16155606418468965,0.07050689869090886,0.16402909950624778,0.16468043718944003
2024-08-15,0.09196817930551232,-0.3520858157175427,-0.39251788391385434,0.01672898370000019,-0.15773127750209864,-0.16408778653182216,-0.16415614099612458,0.07252552540586495,0.16427490014073384,0.16507216278069758
2024-08-16,0.09746133089852892,-0.35514129358447866,-0.3981131966093076,0.024541543626561857,-0.15985729312180072,-0.16657808087156534,-0.16665423471094862,0.06231496946961081,0.16448874540259004,0.1654444297887836
2024-08-19,0.11440391194404832,-0.35794503093457586,-0.40350926112418606,0.01994104313517835,-0.16187485162008722,-0.16896977854378614,-0.16905434246410725,0.015205107280518534,0.16466994058279666,0.1657981178618666
2024-08-20,0.10304542413808725,-0.36049770818065485,-0.40870992335374634,0.02559245474301803,-0.16378862368768823,-0.17126669445212328,-0.17136030446772138,0.005605180406319357,0.16480973526874423,0.1661340575608718
2024-08-21,0.12827040897422853,-0.36281125962945254,-0.41371887165323257,0.033004385131894895,-0.1656016654456736,-0.1734724927146944,-0.17357581015777762,0.009407767146566007,0.16490805406530093,0.16645302854769975
2024-08-22,0.12338330744612974,-0.364882962638747,-0.41853964799350346,0.036658979261497485,-0.16731668020123167,-0.17559069249499318,-0.17570440409976928,0.012488800190885175,0.16496778175441762,0.16675576169271455
2024-08-23,0.11123220905217306,-0.36672215833358734,-0.4231756473500386,0.03495262310960084,-0.168936811008344,-0.1776246735747908,-0.17774949166271992,0.0,0.16499151738517187,0.16704294240043865
2024-08-26,0.10179649092142778,-0.36834088484400124,-0.42763012673424944,0.027458480766585264,-0.17046584940507606,-0.17957768179027786,-0.17971434447064372,0.014866709459856917,0.1649783278429301,0.16731521366753538
2024-08-27,0.09662873601857572,-0.36974985662647186,-0.43190621619231406,0.01756228056616715,-0.17190826962969974,-0.18145283436551302,-0.1816021056401666,0.004212205021431648,0.16493334333706533,0.16757317745953365
2024-08-28,0.09007535460543425,-0.3709578845205625,-0.4360069285357043,0.014090173959661147,-0.17326872303972418,-0.18325312515126996,-0.1834157948127208,0.009751434789509723,0.16485585242324913,0.16781739870035633
2024-08-29,0.09022778236982296,-0.371974154271927,-0.4399351673761252,0.023837644394084662,-0.1745507842304694,-0.18498142970084738,-0.18515831298942725,0.01957501854544506,0.1647487443383457,0.1680484065188709
2024-08-30,0.11709165205844652,-0.3728050206124975,-0.44369373530453043,0.031855374536785504,-0.17575603329532832,-0.18664051001146667,-0.1868324471764716,0.0261940983420309,0.1646157179509373,0.16826669703113478
2024-09-02,0.10981458825498687,-0.37344620303837966,-0.4472853396766739,0.01744561841609257,-0.17688624447717244,-0.18823301881412502,-0.1884408748484323,0.02422137023652688,0.16445959685645717,0.16847273635686283
2024-09-03,0.09092145384119227,-0.37390708582422394,-0.45071258992027075,0.022190331789309476,-0.17794630046291274,-0.18976150373801676,-0.18998616823665154,0.034297186351729736,0.16428118835721817,0.16866696311765275
2024-09-04,0.08827578429016675,-0.3742014309767647,-0.4539780057692029,0.016367520511751377,-0.1789381990710037,-0.19122841176530117,-0.19147079844947432,0.054534147959971135,0.16408391236903463,0.16884978994021665
2024-09-05,0.029352739208244386,-0.3743362582861864,-0.4570840287754731,0.018515500592094492,-0.17986536221113816,-0.1926360931180397,-0.19289713943104417,0.04096295607726799,0.1638732582587737,0.1690216060446974
2024-09-06,0.045318778780993926,-0.374340621250697,-0.46003302822846304,0.0058209006870725295,-0.1807299622291173,-0.19398680520735562,-0.19426747176496603,0.0320470028421707,0.16364702977365816,0.1691827806255414
2024-09-09,0.036777322010329516,-0.37421324265249156,-0.46282732432266294,0.0012450860280325373,-0.18153619132592955,-0.1952827162643409,-0.19558398632896096,0.03970294964598184,0.1634041641784333,0.16933366270206782
2024-09-10,0.042472460856037085,-0.37396258401955623,-0.46546918677335347,0.02183382054550355,-0.18228693986566302,-0.1965259091262465,-0.1968487878063496,0.058445990674445406,0.16314729335751013,0.1694745814828265
2024-09-11,0.04622541135558649,-0.37359128339858094,-0.4679608411888483,0.024890422287309154,-0.18298144044508768,-0.1977183847023484,-0.19806389806005642,0.12257672692811093,0.1628813585246559,0.1696058483429078
2024-09-12,0.04401194500305136,-0.3731027021508507,-0.4703044706992229,0.019228913187107368,-0.1836214396015345,-0.19886206479894672,-0.1992312593745522,0.10387290424466905,0.1626210248720384,0.16972775972647955
2024-09-13,0.055256150002241045,-0.3725024876873468,-0.47250221814048426,0.011917994607344627,-0.18420985467265677,-0.19995879519959067,-0.20035273757079541,0.08909614065200308,0.16236205450803745,0.16984060418335564
2024-09-18,0.03542334527557014,-0.37179084748099617,-0.4745561900077553,0.004710648043066617,-0.1847497293852444,-0.20101034880046972,-0.2014301249991439,0.07079598145476752,0.1621012757159969,0.16994466076686815
2024-09-19,0.03443403164815466,-0.3709802611328708,-0.4764684560326229,0.007537568786550864,-0.18524398080993262,-0.2020184286508994,-0.2024651434150618,0.07050689869090886,0.16183489693374142,0.17004019798213824
2024-09-20,0.033208607987054634,-0.370075435524934,-0.47824105847456855,0.0,-0.18569400176438525,-0.20298467086644648,-0.2034594467422652,0.05271396044256189,0.16156326579269964,0.17012747251815444
2024-09-23,0.04042985080894723,-0.3690810507051875,-0.47987601503314675,0.0011235167728381981,-0.18610260025013053,-0.20391064722194802,-0.20441462372776237,0.04719641345103553,0.16128287114908377,0.17020672986409532
2024-09-24,0.057647998032098004,-0.3679983360033897,-0.48137532167229674,0.02124592513960854,-0.1864712574206629,-0.2047978678515994,-0.20533220049301096,0.055742414335670225,0.16099306982001388,0.1702782032064081
2024-09-25,0.05803305781582214,-0.36682456090918547,-0.48274095265853095,0.025010115787659968,-0.1867987199547169,-0.20564778366440004,-0.2062136429853079,0.061129023417189024,0.16069633953873078,0.17034211364419455
2024-09-26,0.061663982840464024,-0.36556372843767665,-0.48397485749403957,0.039829320174061926,-0.1870860994411877,-0.2064617882870595,-0.20706035933331435,0.06934819504673419,0.16039434503023842,0.1703986717695549
2024-09-27,0.09137761691960061,-0.3642184608344009,-0.4850789632671735,0.06219199074151501,-0.18733290941717848,-0.20724122027259195,-0.20787370211035844,0.09669610568850746,0.1600892922926677,0.1704480788185243
2024-09-30,0.1655566199142171,-0.3627810393374994,-0.4860551758628294,0.11889795406495675,-0.187537624110915,-0.20798736500439904,-0.20865497050911722,0.14692224228941755,0.15978747847886374,0.17049052800760583
2024-10-08,0.239738906192825,-0.3612264722601215,-0.4869053730032244,0.18626380890399913,-0.18769393630630044,-0.20870145638643328,-0.2094054124310763,0.19232220142723097,0.15949991266378322,0.17052620760474396
2024-10-09,0.2675102600223665,-0.3595305479622879,-0.4876313839024309,0.13081885080009517,-0.18779429034459355,-0.2093846777993474,-0.2101262264939969,0.12407085489004227,0.15923599974830033,0.17055530592131596
2024-10-10,0.23998508285205913,-0.3576881229158014,-0.48823497017530415,0.12257549930654701,-0.18784877630635424,-0.21003816285020466,-0.21081856396030882,0.12431926268852202,0.15897972618117842,0.17057801535632072
2024-10-11,0.2229940124809248,-0.3557160645766954,-0.48871782239301115,0.09451684021695281,-0.18786043357939297,-0.21066299859131998,-0.21148353058919703,0.10070121100350542,0.15873089133516355,0.1705945250821752
2024-10-14,0.2703480165281182,-0.35362664507746794,-0.4890815741449209,0.11181512865740004,-0.18783498786322922,-0.21126022762420135,-0.2121221884157608,0.14762031938356182,0.15848406076409427,0.17060502103097716
2024-10-15,0.24965476011618568,-0.35140646172795637,-0.48932781210785414,0.10555979460946142,-0.18777154356509795,-0.2118308505066054,-0.21273555746019662,0.1319344835428168,0.1582495466835644,0.17060968358508627
2024-10-16,0.23407101488690216,-0.34906938138524257,-0.4894580656183816,0.09764782462375492,-0.1876725724036605,-0.2123758271363679,-0.2133246173699461,0.1365219752837478,0.15802340903778836,0.170608692295965
2024-10-17,0.25255118510032865,-0.3466268938755001,-0.489473818091764,0.1012395858200508,-0.1875406894559162,-0.21289607856213197,-0.21389030899736497,0.14854894716455508,0.15780634529291693,0.1706022241161022
2024-10-18,0.3267377104096559,-0.3440767631769779,-0.4893765162660583,0.1259491112126589,-0.18737678899278104,-0.2133924887487988,-0.21443353591550726,0.15039890788635718,0.1576006467630698,0.17059045375431034
2024-10-21,0.3400486763137328,-0.3413949064023539,-0.4891675683835054,0.1483507138172395,-0.18717875455872496,-0.21386590603601507,-0.2149551658745224,0.15566418303142388,0.15740625285938672,0.1705735547144146
2024-10-22,0.3184055482785562,-0.3385820026670845,-0.48884832523680644,0.17743912834819675,-0.18694488491263833,-0.21431714411942288,-0.2154560322009943,0.14692224228941755,0.15722384956291366,0.17055169925126035
2024-10-23,0.3164679780655233,-0.33565254584876847,-0.4884200813377383,0.19906567980406698,-0.18667260849523767,-0.21474698305696957,-0.21593693514234227,0.14411605031919641,0.15705100828533525,0.1705250586571773
2024-10-24,0.32244465896635316,-0.33261288460599864,-0.48788408698407004,0.19459107667171485,-0.18636051585540353,-0.21515617011771385,-0.2163986431583427,0.13387332843430397,0.1568867166269473,0.17049380216752041
2024-10-25,0.31926480944690566,-0.3294661054329878,-0.48724155358479354,0.23309605571373407,-0.1860109460101608,-0.21554542076617803,-0.2168418941617199,0.15269781150353315,0.15672837439765466,0.17045809654224364
2024-10-28,0.33143547777382537,-0.3262188545245081,-0.48649365628744506,0.2209326370607044,-0.18562008631190466,-0.21591542014196136,-0.21726739670973141,0.1343563807386812,0.15657988526328495,0.1704181049718925
2024-10-29,0.3307891091297825,-0.32287156983774296,-0.4856415393620278,0.19428576114318832,-0.18519143575466435,-0.21626682361727695,-0.2176758311487508,0.15085988757470487,0.15643679882904687,0.17037398889388156
2024-10-30,0.34119258759811355,-0.31942976520696365,-0.4846863165569486,0.19580999076513103,-0.18473040888545203,-0.21660025836927851,-0.21806785071352527,0.15815487056869693,0.15630252740402273,0.17032590605330608
2024-10-31,0.3487525156976295,-0.3158944707420379,-0.4836290754691821,0.19443844832556237,-0.18423823742363626,-0.21691632516529166,-0.2184440825830192,0.15039890788635718,0.15617829071915407,0.17027401211188828
2024-11-01,0.3086339921025184,-0.3122678401995386,-0.48247087827190954,0.1694697903052115,-0.18371651994256513,-0.21721559949129776,-0.2188051288947523,0.12007237731133731,0.15606193989810926,0.1702184612167575
2024-11-04,0.30856468806120446,-0.3085707854191903,-0.48121276332632207,0.17982222693387234,-0.18317012965563337,-0.21749863269155761,-0.2191515677192917,0.14010204287817318,0.15594647210805657,0.1701594050632493
2024-11-05,0.33438260985622537,-0.30480783334345396,-0.4798557615492488,0.19641804404676108,-0.18259876683592274,-0.21776595352926492,-0.21948395399650802,0.18235140910805311,0.15583627875979983,0.1700969898734929
2024-11-06,0.3508996920569399,-0.3009731882197122,-0.4784008993886757,0.19144867042372296,-0.1820012669249427,-0.21801806895881062,-0.21980282043527022,0.18985577504045442,0.15574041149129117,0.1700313585271381
2024-11-07,0.3683654195405419,-0.2970649088950534,-0.47684919357872535,0.19558003860216158,-0.1813795607639174,-0.21825546474868762,-0.2201086783779778,0.18487062732965875,0.15565984645039918,0.16996265463556537
2024-11-08,0.32795737132186586,-0.29308075761200936,-0.47520164909542684,0.19800807591647288,-0.18073422342083928,-0.21847860651993103,-0.22040201863124073,0.20082149546353772,0.15559276317495507,0.16989102287169539
2024-11-11,0.32749451977128646,-0.28904139218464137,-0.4734592569483965,0.21394814450700175,-0.18006605254225608,-0.21868794055522153,-0.2206833122640933,0.21799255373254012,0.1555420191550904,0.16981660805546442
2024-11-12,0.32032431642148484,-0.2849511240419475,-0.47162301009456814,0.2042389485845916,-0.1793739114113612,-0.21888389461035573,-0.22095301137501813,0.19700189804085333,0.15551059255354352,0.16973955633758114
2024-11-13,0.36665220026900947,-0.2808167836061665,-0.46969390599618105,0.20579795380900473,-0.17866033384024768,-0.21906687842336062,-0.22121154982901625,0.19921827708157558,0.15549293023557073,0.16966001637793335
2024-11-14,0.3623373244581673,-0.27662391456790214,-0.46767295108502516,0.18836037368026953,-0.17792616769250968,-0.21923728472434809,-0.2214593439658332,0.1783255195997884,0.15548883758913068,0.169578136719962
2024-11-15,0.3488242710943166,-0.27237845556918894,-0.4655611483099491,0.1735960938384299,-0.17717491349065836,-0.21939548997007935,-0.22169679328055775,0.17252438491401612,0.1554930502871578,0.16949406564568792
2024-11-18,0.3442969227951057,-0.26808980027135487,-0.4633595011300058,0.15548880630067966,-0.17640956017707343,-0.21954185542643256,-0.2219242810776917,0.1588311108555424,0.15550386946698527,0.16940794881219665
2024-11-19,0.3553369113400373,-0.2637635221656902,-0.46106902011233974,0.16759738420417974,-0.17563345374416156,-0.2196767281382012,-0.22214217509985218,0.1761880482106381,0.15551794336698224,0.1693199285698949
2024-11-20,0.36750971159979506,-0.25939888974371644,-0.4586907263184892,0.16906491305752283,-0.17484554461337187,-0.21980044191308645,-0.22235082813219761,0.17811235378969786,0.15553889777942864,0.16923014258981148
2024-11-21,0.3998699319271498,-0.2549947423136163,-0.4562256496128709,0.16645220187445797,-0.17404632838899212,-0.2199133176481766,-0.22255057858363625,0.17683064934811815,0.15556679056949685,0.16913872562323007
2024-11-22,0.38181751992687935,-0.25054199480088213,-0.45367482667604986,0.14395133799739868,-0.1732368589362502,-0.22001566386338223,-0.2227417510456563,0.1561183440555754,0.15560096961723227,0.16904580961036078
2024-11-25,0.3793288945796358,-0.24605170221646422,-0.4510392928255387,0.14568165958785712,-0.17242095794003842,-0.22010777729430991,-0.22292465682964765,0.1637510244137008,0.1556365462706851,0.16895152347324424
2024-11-26,0.3767412238924538,-0.24152845551880273,-0.44832008995338035,0.16142162746201263,-0.17159887671334764,-0.22018994385408952,-0.22309959448357444,0.1408137210612072,0.15567509150441122,0.16885599106014204
2024-11-27,0.4155675587284895,-0.236976742006303,-0.4455182691291207,0.18967755984563917,-0.17076887922208298,-0.220262439054684,-0.22326685028893423,0.14364617572052207,0.15571138759898032,0.16875933202836182
2024-11-28,0.42421339928279306,-0.23238458543560644,-0.44263489303690984,0.1781537972453358,-0.1699275314220347,-0.22032552813231582,-0.22342669873875493,0.1386743687350671,0.1557461288741304,0.16866165970545557
2024-11-29,0.4352185198109054,-0.22775225706813557,-0.43967102535522645,0.18344868879167198,-0.16907715177120222,-0.2203794659294925,-0.2235794029972742,0.14364617572052207,0.15577826310991294,0.16856308165305783
2024-12-02,0.4359431664420808,-0.22307909032390347,-0.4366277301029232,0.18399590099441085,-0.16821759466765507,-0.22042449759511223,-0.22372521534185588,0.15039890788635718,0.1558089731044472,0.16846369943897768
2024-12-03,0.441687204654944,-0.21836849062945682,-0.433506070265148,0.17367475106874586,-0.16734939181390016,-0.22046085891044687,-0.22386437758791372,0.14435075334682296,0.1558397753419322,0.1683636094042668
2024-12-04,0.42907999211125447,-0.21362178329419634,-0.4303071096701558,0.16694339978301811,-0.16647458963547562,-0.2204887766991288,-0.22399712149747994,0.1379583611047402,0.1558693021851156,0.16826290354166085
2024-12-05,0.4417799949420057,-0.20884748447169058,-0.4270319131704829,0.1659603940654173,-0.16559464818214703,-0.2205084694360132,-0.22412366917206128,0.14152396770669975,0.1558961775711312,0.16816166906687915
2024-12-06,0.42981564404887207,-0.2040438770229673,-0.4236815524856191,0.16628833377960195,-0.164710159005593,-0.22052014775037415,-0.22424423343045904,0.14199667301142538,0.1559212795123334,0.168059988009235
2024-12-09,0.41894079018105385,-0.19921900798332587,-0.4202571038009286,0.15859075478758072,-0.163821505537353,-0.22052401478766082,-0.2243590181721786,0.14294018934053157,0.15594476494220777,0.16795793781408708
2024-12-10,0.41851027174760247,-0.19438024474688698,-0.4167596531299196,0.15741919497195786,-0.16293018925987265,-0.2205202665285395,-0.22446821872699274,0.14223278856215468,0.1559668871163671,0.16785559160134408
2024-12-11,0.42329579772725506,-0.18953060313985556,-0.41319030097459913,0.1713369828871099,-0.1620367311303301,-0.22050909225407972,-0.22457202219119346,0.13915090179875575,0.15598752507357666,0.1677530184555464
2024-12-12,0.44665373971889233,-0.18467093450523597,-0.4095501634068569,0.17488125277918906,-0.16113950097173366,-0.22049067485499985,-0.22467060775109035,0.14246874632682402,0.15600604312631175,0.1676502835392785
2024-12-13,0.4402641519263471,-0.17979472585180814,-0.40584037139961815,0.16340777864094216,-0.1602383970747479,-0.22046519082578375,-0.22476414699425198,0.13483877310313494,0.15602324231043835,0.16754744797679358
2024-12-16,0.4454248510218134,-0.17490736544144503,-0.40206206436161973,0.16645220187445797,-0.15933544196685678,-0.22043281047554486,-0.22485280420888126,0.12157711754791672,0.1560374819643181,0.16744456937584465
2024-12-17,0.44169434312064776,-0.1700095122284156,-0.3982163932369256,0.15439060365134294,-0.1584305288243262,-0.2203936984312294,-0.2249367366717651,0.11013207946828314,0.15604596652549535,0.1673417012536394
2024-12-18,0.4742957836128733,-0.1651052913372134,-0.39430451977620595,0.16604058218350484,-0.157525687229882,-0.22034801382108635,-0.2250160949253071,0.11090673214828037,0.15604643809903074,0.16723889198556352
2024-12-19,0.4862867905430183,-0.16018436688752027,-0.3903276185529942,0.1887494509218078,-0.15661951870995874,-0.22029591075315463,-0.22509102304404555,0.11013207946828314,0.15603943483316007,0.1671361840434924
2024-12-20,0.5110618938485436,-0.1552448183700289,-0.3862868675124071,0.19006191592886937,-0.15570911784652983,-0.2202375382915297,-0.22516165889112782,0.11602810137652099,0.1560251318374443,0.16703361450138118
2024-12-23,0.4943502823434798,-0.15027973348829546,-0.38218344542936067,0.1752018920303121,-0.1547947141382162,-0.22017304022136286,-0.2252281343650572,0.10308264786888759,0.15600516320907631,0.16693121535917904
2024-12-24,0.5009139026644749,-0.1452987491237007,-0.3780185255068449,0.17028191107530172,-0.15387881152402041,-0.22010255526630132,-0.22529057563695662,0.1054481307095409,0.15597694992431874,0.16682901449370138
2024-12-25,0.5026382720265902,-0.1403020331145501,-0.3737932822114908,0.1588432088086302,-0.15296241202709168,-0.22002621761911914,-0.22534910337871608,0.09535091112966487,0.1559414033658467,0.16672703471526534
2024-12-26,0.4959089940087924,-0.13529164405895308,-0.3695088904428195,0.1868866833011568,-0.15204739797965514,-0.21994415724000702,-0.22540383298246655,0.09723275183054894,0.15589665801149571,0.1666252944049411
2024-12-27,0.496445959911816,-0.13027289866344902,-0.3651665262169591,0.180929451747609,-0.15113000274351907,-0.21985650026789283,-0.2254548747717427,0.10308264786888759,0.15584357298106216,0.16652380690353308
2024-12-30,0.5155814324155477,-0.12524807668612864,-0.3607673698972396,0.18944401869883107,-0.15021140737369892,-0.2197633686184939,-0.22550233420471674,0.09454132758045598,0.15578384023941302,0.16642258112876443
2024-12-31,0.5001108117355535,-0.12021204345064411,-0.35631260693222233,0.17431772417678887,-0.1492907030978568,-0.21966488029713532,-0.22554631206964396,0.08160934992613574,0.15571591314501687,0.16632162252993554
2025-01-02,0.4923824292924343,-0.11517344083622628,-0.3518034227240182,0.1818760443323921,-0.14837035415439,-0.21956114940471094,-0.22558690467285783,0.07281296087852716,0.15563736035560333,0.16622093257570983
2025-01-03,0.47656258042750876,-0.1101375847470658,-0.347241008506687,0.13429704495518577,-0.14744952477060227,-0.2194522866200704,-0.2256242040195562,0.058445990674445406,0.15554678166700722,0.16612050788022778
2025-01-06,0.4948078730380137,-0.10511279958018005,-0.34262656442483586,0.12830127537381159,-0.14653519545251778,-0.219338399197964,-0.2256582979877458,0.061722494351770914,0.15544162770509842,0.16602033982667566
2025-01-07,0.5356178308073059,-0.10009370977476935,-0.33796130488542786,0.16357284255977414,-0.145628199842535,-0.21921959207092684,-0.22568927049556375,0.06731126893040107,0.15532335286837823,0.16592041370699953
2025-01-08,0.5401263420413929,-0.09506618165997321,-0.3332464529421714,0.16448129604246656,-0.14472351014899762,-0.21909596804025613,-0.22571720166250034,0.060534553312742975,0.15519385399423233,0.16582070966401263
