date,000628,000977,300308,300394,300502,300857,601138,603019,688041,688048,688256,688766
2024-06,0.9862699741719413,1.0122800235838927,0.9834896448309456,0.9242200838118888,0.950270319692357,0.9798194007388151,0.9948589642526648,1.0425969062443405,0.9552663684424563,0.9281221319365165,0.9629683486016188,1.0100453247325272
2024-07,0.9957922969942952,1.0389446598492036,0.9241096081063487,1.0424734207667234,0.8998690579464848,1.1111643179641537,0.8728450491825753,1.1013495369358455,1.079707198047987,0.9255031003066728,1.279918569143522,0.7900036941788267
2024-08,0.8267036585019727,0.8927518576220094,0.7781383143499792,0.8057630374049356,0.8462873084169725,0.886441373648926,0.7772217842821401,0.9295005901491923,1.078216076996069,0.7849484028384035,1.244195627938539,0.7105824015004049
2024-09,1.1027658729032441,1.165961883119165,1.1038098402165764,1.0472605928915102,1.1704673967348298,1.184190723765221,0.9389930424649552,1.1948616428004921,1.4020604581808325,1.0160051932934882,1.4015801463816588,0.8528580156576349
2024-10,1.6002114494933728,1.3241340533448909,1.0199123189023924,1.3355094676392985,1.1722590062118563,1.2585853057873853,0.9067758851149879,1.524858083170444,1.7428493967737562,1.3576433192308552,2.1986331249091173,0.8865070118355807
2024-11,1.3139670195555304,1.3546915937479256,0.9044812538441853,1.0806689430389569,1.0358855242090415,1.563517581064441,0.8361723275182507,2.1025922849702425,1.7074691609055173,1.2147605936471695,2.7192089573942124,0.9256475469231752
2024-12,1.3863565407430536,1.4769178507420726,0.8816641899263263,0.9592581095762842,1.0415302913705595,1.8330482966206048,0.8125235630805087,1.7970761073884183,2.0325335502236683,1.153649855617487,3.189375212059522,1.0543577101774626
2025-01,1.2061490647972073,1.4800649728433817,0.8200865138121298,1.055408970976253,1.1328348900162943,1.5660829114789985,0.8108098844980636,1.666600053706699,1.7371560254846146,1.2814003984509659,2.7725267800882167,1.1271507935380287
2025-02,1.1618723923594358,1.6978528505663646,0.7212376368754462,0.9298220937451497,0.8664478131153216,1.9221507730195648,0.8018987558693491,1.7828813019503025,2.1709366951335234,1.7254717614666575,3.5647326838253117,1.2367045083190065
2025-03,1.0341370306246984,1.5261980344153028,0.7054355097221411,0.8906080242123234,0.8850844701418376,1.9999657955944723,0.7563149055763101,1.6511749901641803,1.917446116307442,1.5814250218252637,3.0197275943967816,1.1415438825819468
2025-04,1.0383447336304035,1.4474106525788049,0.5980822846470533,0.7271311888871643,0.8104464111754635,1.7938842522916951,0.6946224766082874,1.5767537422952747,2.0164023315710993,1.67774718510062,3.410401822500121,0.9542277034995239
2025-05,0.9832188573212615,1.39393690918249,0.6693675108535101,0.8608664442030111,1.1172263360062347,1.894325489122999,0.7244404839428317,1.5486014400889283,1.8496678866748,1.5313724173438095,2.9259851679511413,0.8310090791548856
2025-06,0.9489044361819885,1.4517525877855737,1.0435790319611742,1.1722977779502302,1.6033163279189575,2.0705465864003285,0.8084107344826404,1.7566836737880085,1.919615019655687,1.6992814451682225,2.915515486403955,0.9257434534888679
2025-07,1.018526665342151,1.5982460455981287,1.5519992008584036,1.5400547752082363,2.383445789663306,1.8574531399644272,1.2837851732529046,1.7214308463801062,1.8912837196692425,2.0356815078459025,3.438999563763269,1.0226517099785455
2025-08,1.2841866999687794,1.9391582424533493,2.5249776644413413,2.864777342335351,4.478216053299837,2.4081440689560814,1.9425232203447922,2.1997764302531086,2.6411820523247935,2.3473462717972824,7.234210653870389,1.1113013455335958
2025-09,1.1697343399653735,2.1569461201763325,2.870490798647745,2.433707124010554,4.598264772886831,4.36740662197291,2.359975323028413,2.952544510988016,3.4284939677375625,2.2233787746513554,6.4223740972323204,1.6366810644918373
2025-10,1.1152754519910313,1.8816393148176347,3.364598251765519,2.2941047131253556,4.329064020106082,3.9031502257490764,2.5652740172053328,2.6391971472999898,3.113054087027247,2.118908512972041,6.664727836750521,1.8655496511842684
2025-11,0.9968353532199926,1.7725950481634627,3.6585959351528023,2.2939624398572094,4.372843075255218,3.3694588863045563,2.178668129005724,2.460734782581544,2.94997966653111,3.473238869115573,6.451456545974504,1.8135469800088093
2025-12,0.9957284364090485,1.9226807545283804,4.335308365396271,2.9360756505768535,5.415022090348928,4.048724175673827,2.2242519792987627,2.1297641276720642,3.046360309068727,3.666756206209567,6.57045223207794,1.852946818033276
2026-01,1.1309922515823234,1.8118403635980271,4.611662079833347,3.583464289409695,5.27214286725001,5.468070187440142,2.0864722212701787,2.230870110973028,3.59019926799512,3.807892910706691,6.101933982841356,4.442775749136841
2026-02,1.2773252348650412,1.8411991862776103,3.7967733535662815,5.298473149154121,4.524127406726917,6.39778013408127,2.0179250779723756,2.291577415708585,3.544936966246442,4.670427327468493,5.70985410304881,3.7692061778036687
2026-03,1.1323191326313402,1.6075312271823885,4.04768810132038,4.341649852553158,5.565052512879234,5.02177110411821,1.872605134181033,1.9591391940248175,2.8557543716958116,6.013699550063796,4.764674518927827,3.272218354385416
2026-04,1.4736965344989075,2.017047562151757,6.0961787114066235,4.425781856278131,6.605599922501462,8.723371870296894,2.264009322411489,2.3106745186693227,4.021404364917989,10.263223871242136,8.239833260627211,3.937092397095807
2026-05,1.3565833167768855,1.8648650759252967,8.247913477208751,6.531933881732113,8.871850941574593,8.051289506088384,2.6245672961579327,2.194636824060601,3.9895485969906472,11.506099881360104,9.468275895497069,5.604783251161535
2026-06,1.1452707688814465,1.844961285712612,9.303705121240554,6.261777154793315,9.717187042505554,10.29884047065262,2.654717757137471,2.1781882107550787,4.3053897248203885,11.43110603720368,10.213170471620378,10.20477969906651
